Country,alpha_3,Date,Infected
Tanzania,TZA,4/1/2020,20
Thailand,THA,4/1/2020,1771
Timor-Leste,TLS,4/1/2020,1
Togo,TGO,4/1/2020,36
Trinidad and Tobago,TTO,4/1/2020,90
Tunisia,TUN,4/1/2020,423
Turkey,TUR,4/1/2020,15679
US,USA,4/1/2020,213372
Uganda,UGA,4/1/2020,44
Ukraine,UKR,4/1/2020,794
United Arab Emirates,ARE,4/1/2020,814
United Kingdom,GBR,4/1/2020,29865
Uruguay,URY,4/1/2020,338
Uzbekistan,UZB,4/1/2020,181
Venezuela,VEN,4/1/2020,143
Vietnam,VNM,4/1/2020,218
Western Sahara,ESH,4/1/2020,0
Yemen,YEM,4/1/2020,0
Zambia,ZMB,4/1/2020,36
Zimbabwe,ZWE,4/1/2020,8
Afghanistan,AFG,4/2/2020,273
Albania,ALB,4/2/2020,277
Algeria,DZA,4/2/2020,986
Andorra,AND,4/2/2020,428
Angola,AGO,4/2/2020,8
Antigua and Barbuda,ATG,4/2/2020,9
Argentina,ARG,4/2/2020,1133
Armenia,ARM,4/2/2020,663
Australia,AUS,4/2/2020,5116
Austria,AUT,4/2/2020,11129
Azerbaijan,AZE,4/2/2020,400
Bahamas,BHS,4/2/2020,24
Bahrain,BHR,4/2/2020,643
Bangladesh,BGD,4/2/2020,56
Barbados,BRB,4/2/2020,46
Belarus,BLR,4/2/2020,304
Belgium,BEL,4/2/2020,15348
Belize,BLZ,4/2/2020,3
Benin,BEN,4/2/2020,13
Bhutan,BTN,4/2/2020,5
Bolivia,BOL,4/2/2020,123
Bosnia and Herzegovina,BIH,4/2/2020,533
Botswana,BWA,4/2/2020,4
Brazil,BRA,4/2/2020,8044
Brunei,BRN,4/2/2020,133
Bulgaria,BGR,4/2/2020,457
Burkina Faso,BFA,4/2/2020,288
Burma,BUM,4/2/2020,20
Burundi,BDI,4/2/2020,3
Cabo Verde,CPV,4/2/2020,6
Cambodia,KHM,4/2/2020,110
Cameroon,CMR,4/2/2020,306
Canada,CAN,4/2/2020,11284
Central African Republic,CAF,4/2/2020,3
Chad,TCD,4/2/2020,8
Chile,CHL,4/2/2020,3404
China,CHN,4/2/2020,82432
Colombia,COL,4/2/2020,1161
Congo (Brazzaville),COG,4/2/2020,22
Congo (Kinshasa),COD,4/2/2020,134
Costa Rica,CRI,4/2/2020,396
Cote d'Ivoire,CIV,4/2/2020,194
Croatia,HRV,4/2/2020,1011
Cuba,CUB,4/2/2020,233
Cyprus,CYP,4/2/2020,356
Czechia,CZE,4/2/2020,3858
Denmark,DNK,4/2/2020,3573
Djibouti,DJI,4/2/2020,40
Dominica,DMA,4/2/2020,12
Dominican Republic,DOM,4/2/2020,1380
Ecuador,ECU,4/2/2020,3163
Egypt,EGY,4/2/2020,865
El Salvador,SLV,4/2/2020,41
Equatorial Guinea,GNQ,4/2/2020,15
Eritrea,ERI,4/2/2020,22
Estonia,EST,4/2/2020,858
Eswatini,SWZ,4/2/2020,9
Ethiopia,ETH,4/2/2020,29
Fiji,FJI,4/2/2020,7
Finland,FIN,4/2/2020,1518
France,FRA,4/2/2020,59929
Gabon,GAB,4/2/2020,21
Gambia,GMB,4/2/2020,4
Georgia,GEO,4/2/2020,134
Germany,DEU,4/2/2020,84794
Ghana,GHA,4/2/2020,204
Greece,GRC,4/2/2020,1544
Grenada,GRD,4/2/2020,10
Guatemala,GTM,4/2/2020,47
Guinea,GIN,4/2/2020,52
Guinea-Bissau,GNB,4/2/2020,9
Guyana,GUY,4/2/2020,19
Haiti,HTI,4/2/2020,16
Holy See,VAT,4/2/2020,7
Honduras,HND,4/2/2020,219
Hungary,HUN,4/2/2020,585
Iceland,ISL,4/2/2020,1319
India,IND,4/2/2020,2543
Indonesia,IDN,4/2/2020,1790
Iran,IRN,4/2/2020,50468
Iraq,IRQ,4/2/2020,772
Ireland,IRL,4/2/2020,3849
Israel,ISR,4/2/2020,6857
Italy,ITA,4/2/2020,115242
Jamaica,JAM,4/2/2020,47
Japan,JPN,4/2/2020,2495
Jordan,JOR,4/2/2020,299
Kazakhstan,KAZ,4/2/2020,435
Kenya,KEN,4/2/2020,110
"Korea, South",KOR,4/2/2020,9976
Kosovo,RKS,4/2/2020,125
Kuwait,KWT,4/2/2020,342
Kyrgyzstan,KGZ,4/2/2020,116
Laos,LAO,4/2/2020,10
Latvia,LVA,4/2/2020,458
Lebanon,LBN,4/2/2020,494
Liberia,LBR,4/2/2020,6
Libya,LBY,4/2/2020,11
Liechtenstein,LIE,4/2/2020,75
Lithuania,LTU,4/2/2020,649
Luxembourg,LUX,4/2/2020,2487
Madagascar,MDG,4/2/2020,59
Malawi,MWI,4/2/2020,3
Malaysia,MYS,4/2/2020,3116
Maldives,MDV,4/2/2020,19
Mali,MLI,4/2/2020,36
Malta,MLT,4/2/2020,196
Mauritania,MRT,4/2/2020,6
Mauritius,MUS,4/2/2020,169
Mexico,MEX,4/2/2020,1378
Moldova,MDA,4/2/2020,505
Monaco,MCO,4/2/2020,60
Mongolia,MNG,4/2/2020,14
Montenegro,MNE,4/2/2020,144
Morocco,MAR,4/2/2020,708
Mozambique,MOZ,4/2/2020,10
Namibia,NAM,4/2/2020,14
Nepal,NPL,4/2/2020,6
Netherlands,NLD,4/2/2020,14788
New Zealand,NZL,4/2/2020,797
Nicaragua,NIC,4/2/2020,5
Niger,NER,4/2/2020,98
Nigeria,NGA,4/2/2020,184
North Macedonia,MKD,4/2/2020,384
Norway,NOR,4/2/2020,5147
Oman,OMN,4/2/2020,231
Pakistan,PAK,4/2/2020,2421
Panama,PAN,4/2/2020,1317
Papua New Guinea,PNG,4/2/2020,1
Paraguay,PRY,4/2/2020,77
Peru,PER,4/2/2020,1414
Philippines,PHL,4/2/2020,2633
Poland,POL,4/2/2020,2946
Portugal,PRT,4/2/2020,9034
Qatar,QAT,4/2/2020,949
Romania,ROU,4/2/2020,2738
Russia,RUS,4/2/2020,3548
Rwanda,RWA,4/2/2020,84
Saint Kitts and Nevis,KNA,4/2/2020,9
Saint Lucia,LCA,4/2/2020,13
Saint Vincent and the Grenadines,VCT,4/2/2020,2
San Marino,SMR,4/2/2020,245
Sao Tome and Principe,STP,4/2/2020,0
Saudi Arabia,SAU,4/2/2020,1885
Senegal,SEN,4/2/2020,195
Serbia,SRB,4/2/2020,1171
Seychelles,SYC,4/2/2020,10
Sierra Leone,SLE,4/2/2020,2
Singapore,SGP,4/2/2020,1049
Slovakia,SVK,4/2/2020,426
Slovenia,SVN,4/2/2020,897
Somalia,SOM,4/2/2020,5
South Africa,ZAF,4/2/2020,1462
South Sudan,SSD,4/2/2020,0
Spain,ESP,4/2/2020,112065
Sri Lanka,LKA,4/2/2020,151
Sudan,SDN,4/2/2020,8
Suriname,SUR,4/2/2020,10
Sweden,SWE,4/2/2020,5568
Switzerland,CHE,4/2/2020,18827
Syria,SYR,4/2/2020,16
Taiwan*,TWN,4/2/2020,339
Tanzania,TZA,4/2/2020,20
Thailand,THA,4/2/2020,1875
Timor-Leste,TLS,4/2/2020,1
Togo,TGO,4/2/2020,39
Trinidad and Tobago,TTO,4/2/2020,94
Tunisia,TUN,4/2/2020,455
Turkey,TUR,4/2/2020,18135
US,USA,4/2/2020,243762
Uganda,UGA,4/2/2020,45
Ukraine,UKR,4/2/2020,897
United Arab Emirates,ARE,4/2/2020,1024
United Kingdom,GBR,4/2/2020,34173
Uruguay,URY,4/2/2020,350
Uzbekistan,UZB,4/2/2020,205
Venezuela,VEN,4/2/2020,146
Vietnam,VNM,4/2/2020,233
Western Sahara,ESH,4/2/2020,0
Yemen,YEM,4/2/2020,0
Zambia,ZMB,4/2/2020,39
Zimbabwe,ZWE,4/2/2020,9
Afghanistan,AFG,4/3/2020,281
Albania,ALB,4/3/2020,304
Algeria,DZA,4/3/2020,1171
Andorra,AND,4/3/2020,439
Angola,AGO,4/3/2020,8
Antigua and Barbuda,ATG,4/3/2020,15
Argentina,ARG,4/3/2020,1265
Armenia,ARM,4/3/2020,736
Australia,AUS,4/3/2020,5330
Austria,AUT,4/3/2020,11524
Azerbaijan,AZE,4/3/2020,443
Bahamas,BHS,4/3/2020,24
Bahrain,BHR,4/3/2020,672
Bangladesh,BGD,4/3/2020,61
Barbados,BRB,4/3/2020,51
Belarus,BLR,4/3/2020,351
Belgium,BEL,4/3/2020,16770
Belize,BLZ,4/3/2020,4
Benin,BEN,4/3/2020,16
Bhutan,BTN,4/3/2020,5
Bolivia,BOL,4/3/2020,132
Bosnia and Herzegovina,BIH,4/3/2020,579
Botswana,BWA,4/3/2020,4
Brazil,BRA,4/3/2020,9056
Brunei,BRN,4/3/2020,134
Bulgaria,BGR,4/3/2020,485
Burkina Faso,BFA,4/3/2020,302
Burma,BUM,4/3/2020,20
Burundi,BDI,4/3/2020,3
Cabo Verde,CPV,4/3/2020,6
Cambodia,KHM,4/3/2020,114
Cameroon,CMR,4/3/2020,509
Canada,CAN,4/3/2020,12437
Central African Republic,CAF,4/3/2020,8
Chad,TCD,4/3/2020,8
Chile,CHL,4/3/2020,3737
China,CHN,4/3/2020,82511
Colombia,COL,4/3/2020,1267
Congo (Brazzaville),COG,4/3/2020,22
Congo (Kinshasa),COD,4/3/2020,134
Costa Rica,CRI,4/3/2020,416
Cote d'Ivoire,CIV,4/3/2020,218
Croatia,HRV,4/3/2020,1079
Cuba,CUB,4/3/2020,269
Cyprus,CYP,4/3/2020,396
Czechia,CZE,4/3/2020,4091
Denmark,DNK,4/3/2020,3946
Djibouti,DJI,4/3/2020,49
Dominica,DMA,4/3/2020,12
Dominican Republic,DOM,4/3/2020,1488
Ecuador,ECU,4/3/2020,3368
Egypt,EGY,4/3/2020,985
El Salvador,SLV,4/3/2020,46
Equatorial Guinea,GNQ,4/3/2020,16
Eritrea,ERI,4/3/2020,22
Estonia,EST,4/3/2020,961
Eswatini,SWZ,4/3/2020,9
Ethiopia,ETH,4/3/2020,35
Fiji,FJI,4/3/2020,7
Finland,FIN,4/3/2020,1615
France,FRA,4/3/2020,65202
Gabon,GAB,4/3/2020,21
Gambia,GMB,4/3/2020,4
Georgia,GEO,4/3/2020,155
Germany,DEU,4/3/2020,91159
Ghana,GHA,4/3/2020,205
Greece,GRC,4/3/2020,1613
Grenada,GRD,4/3/2020,12
Guatemala,GTM,4/3/2020,50
Guinea,GIN,4/3/2020,73
Guinea-Bissau,GNB,4/3/2020,15
Guyana,GUY,4/3/2020,23
Haiti,HTI,4/3/2020,18
Holy See,VAT,4/3/2020,7
Honduras,HND,4/3/2020,222
Hungary,HUN,4/3/2020,623
Iceland,ISL,4/3/2020,1364
India,IND,4/3/2020,2567
Indonesia,IDN,4/3/2020,1986
Iran,IRN,4/3/2020,53183
Iraq,IRQ,4/3/2020,820
Ireland,IRL,4/3/2020,4273
Israel,ISR,4/3/2020,7428
Italy,ITA,4/3/2020,119827
Jamaica,JAM,4/3/2020,47
Japan,JPN,4/3/2020,2617
Jordan,JOR,4/3/2020,310
Kazakhstan,KAZ,4/3/2020,464
Kenya,KEN,4/3/2020,122
"Korea, South",KOR,4/3/2020,10062
Kosovo,RKS,4/3/2020,126
Kuwait,KWT,4/3/2020,417
Kyrgyzstan,KGZ,4/3/2020,130
Laos,LAO,4/3/2020,10
Latvia,LVA,4/3/2020,493
Lebanon,LBN,4/3/2020,508
Liberia,LBR,4/3/2020,7
Libya,LBY,4/3/2020,11
Liechtenstein,LIE,4/3/2020,75
Lithuania,LTU,4/3/2020,696
Luxembourg,LUX,4/3/2020,2612
Madagascar,MDG,4/3/2020,70
Malawi,MWI,4/3/2020,3
Malaysia,MYS,4/3/2020,3333
Maldives,MDV,4/3/2020,19
Mali,MLI,4/3/2020,39
Malta,MLT,4/3/2020,202
Mauritania,MRT,4/3/2020,6
Mauritius,MUS,4/3/2020,186
Mexico,MEX,4/3/2020,1510
Moldova,MDA,4/3/2020,591
Monaco,MCO,4/3/2020,64
Mongolia,MNG,4/3/2020,14
Montenegro,MNE,4/3/2020,174
Morocco,MAR,4/3/2020,791
Mozambique,MOZ,4/3/2020,10
Namibia,NAM,4/3/2020,14
Nepal,NPL,4/3/2020,6
Netherlands,NLD,4/3/2020,15821
New Zealand,NZL,4/3/2020,868
Nicaragua,NIC,4/3/2020,5
Niger,NER,4/3/2020,120
Nigeria,NGA,4/3/2020,210
North Macedonia,MKD,4/3/2020,430
Norway,NOR,4/3/2020,5370
Oman,OMN,4/3/2020,252
Pakistan,PAK,4/3/2020,2686
Panama,PAN,4/3/2020,1475
Papua New Guinea,PNG,4/3/2020,1
Paraguay,PRY,4/3/2020,92
Peru,PER,4/3/2020,1595
Philippines,PHL,4/3/2020,3018
Poland,POL,4/3/2020,3383
Portugal,PRT,4/3/2020,9886
Qatar,QAT,4/3/2020,1075
Romania,ROU,4/3/2020,3183
Russia,RUS,4/3/2020,4149
Rwanda,RWA,4/3/2020,89
Saint Kitts and Nevis,KNA,4/3/2020,9
Saint Lucia,LCA,4/3/2020,13
Saint Vincent and the Grenadines,VCT,4/3/2020,3
San Marino,SMR,4/3/2020,245
Sao Tome and Principe,STP,4/3/2020,0
Saudi Arabia,SAU,4/3/2020,2039
Senegal,SEN,4/3/2020,207
Serbia,SRB,4/3/2020,1476
Seychelles,SYC,4/3/2020,10
Sierra Leone,SLE,4/3/2020,2
Singapore,SGP,4/3/2020,1114
Slovakia,SVK,4/3/2020,450
Slovenia,SVN,4/3/2020,934
Somalia,SOM,4/3/2020,7
South Africa,ZAF,4/3/2020,1505
South Sudan,SSD,4/3/2020,0
Spain,ESP,4/3/2020,119199
Sri Lanka,LKA,4/3/2020,159
Sudan,SDN,4/3/2020,10
Suriname,SUR,4/3/2020,10
Sweden,SWE,4/3/2020,6131
Switzerland,CHE,4/3/2020,19606
Syria,SYR,4/3/2020,16
Taiwan*,TWN,4/3/2020,348
Tanzania,TZA,4/3/2020,20
Thailand,THA,4/3/2020,1978
Timor-Leste,TLS,4/3/2020,1
Togo,TGO,4/3/2020,40
Trinidad and Tobago,TTO,4/3/2020,98
Tunisia,TUN,4/3/2020,495
Turkey,TUR,4/3/2020,20921
US,USA,4/3/2020,275586
Uganda,UGA,4/3/2020,48
Ukraine,UKR,4/3/2020,1072
United Arab Emirates,ARE,4/3/2020,1264
United Kingdom,GBR,4/3/2020,38689
Uruguay,URY,4/3/2020,369
Uzbekistan,UZB,4/3/2020,227
Venezuela,VEN,4/3/2020,153
Vietnam,VNM,4/3/2020,237
Western Sahara,ESH,4/3/2020,0
Yemen,YEM,4/3/2020,0
Zambia,ZMB,4/3/2020,39
Zimbabwe,ZWE,4/3/2020,9
Afghanistan,AFG,4/4/2020,299
Albania,ALB,4/4/2020,333
Algeria,DZA,4/4/2020,1251
Andorra,AND,4/4/2020,466
Angola,AGO,4/4/2020,10
Antigua and Barbuda,ATG,4/4/2020,15
Argentina,ARG,4/4/2020,1451
Armenia,ARM,4/4/2020,770
Australia,AUS,4/4/2020,5550
Austria,AUT,4/4/2020,11781
Azerbaijan,AZE,4/4/2020,521
Bahamas,BHS,4/4/2020,28
Bahrain,BHR,4/4/2020,688
Bangladesh,BGD,4/4/2020,70
Barbados,BRB,4/4/2020,52
Belarus,BLR,4/4/2020,440
Belgium,BEL,4/4/2020,18431
Belize,BLZ,4/4/2020,4
Benin,BEN,4/4/2020,16
Bhutan,BTN,4/4/2020,5
Bolivia,BOL,4/4/2020,139
Bosnia and Herzegovina,BIH,4/4/2020,624
Botswana,BWA,4/4/2020,4
Brazil,BRA,4/4/2020,10360
Brunei,BRN,4/4/2020,135
Bulgaria,BGR,4/4/2020,503
Burkina Faso,BFA,4/4/2020,318
Burma,BUM,4/4/2020,21
Burundi,BDI,4/4/2020,3
Cabo Verde,CPV,4/4/2020,7
Cambodia,KHM,4/4/2020,114
Cameroon,CMR,4/4/2020,555
Canada,CAN,4/4/2020,12978
Central African Republic,CAF,4/4/2020,8
Chad,TCD,4/4/2020,9
Chile,CHL,4/4/2020,4161
China,CHN,4/4/2020,82543
Colombia,COL,4/4/2020,1406
Congo (Brazzaville),COG,4/4/2020,22
Congo (Kinshasa),COD,4/4/2020,154
Costa Rica,CRI,4/4/2020,435
Cote d'Ivoire,CIV,4/4/2020,245
Croatia,HRV,4/4/2020,1126
Cuba,CUB,4/4/2020,288
Cyprus,CYP,4/4/2020,426
Czechia,CZE,4/4/2020,4472
Denmark,DNK,4/4/2020,4269
Djibouti,DJI,4/4/2020,50
Dominica,DMA,4/4/2020,14
Dominican Republic,DOM,4/4/2020,1488
Ecuador,ECU,4/4/2020,3465
Egypt,EGY,4/4/2020,1070
El Salvador,SLV,4/4/2020,56
Equatorial Guinea,GNQ,4/4/2020,16
Eritrea,ERI,4/4/2020,29
Estonia,EST,4/4/2020,1039
Eswatini,SWZ,4/4/2020,9
Ethiopia,ETH,4/4/2020,38
Fiji,FJI,4/4/2020,12
Finland,FIN,4/4/2020,1882
France,FRA,4/4/2020,90848
Gabon,GAB,4/4/2020,21
Gambia,GMB,4/4/2020,4
Georgia,GEO,4/4/2020,162
Germany,DEU,4/4/2020,96092
Ghana,GHA,4/4/2020,205
Greece,GRC,4/4/2020,1673
Grenada,GRD,4/4/2020,12
Guatemala,GTM,4/4/2020,61
Guinea,GIN,4/4/2020,111
Guinea-Bissau,GNB,4/4/2020,18
Guyana,GUY,4/4/2020,23
Haiti,HTI,4/4/2020,20
Holy See,VAT,4/4/2020,7
Honduras,HND,4/4/2020,264
Hungary,HUN,4/4/2020,678
Iceland,ISL,4/4/2020,1417
India,IND,4/4/2020,3082
Indonesia,IDN,4/4/2020,2092
Iran,IRN,4/4/2020,55743
Iraq,IRQ,4/4/2020,878
Ireland,IRL,4/4/2020,4604
Israel,ISR,4/4/2020,7851
Italy,ITA,4/4/2020,124632
Jamaica,JAM,4/4/2020,53
Japan,JPN,4/4/2020,3139
Jordan,JOR,4/4/2020,323
Kazakhstan,KAZ,4/4/2020,531
Kenya,KEN,4/4/2020,126
"Korea, South",KOR,4/4/2020,10156
Kosovo,RKS,4/4/2020,135
Kuwait,KWT,4/4/2020,479
Kyrgyzstan,KGZ,4/4/2020,144
Laos,LAO,4/4/2020,10
Latvia,LVA,4/4/2020,509
Lebanon,LBN,4/4/2020,520
Liberia,LBR,4/4/2020,10
Libya,LBY,4/4/2020,18
Liechtenstein,LIE,4/4/2020,77
Lithuania,LTU,4/4/2020,771
Luxembourg,LUX,4/4/2020,2729
Madagascar,MDG,4/4/2020,70
Malawi,MWI,4/4/2020,4
Malaysia,MYS,4/4/2020,3483
Maldives,MDV,4/4/2020,19
Mali,MLI,4/4/2020,41
Malta,MLT,4/4/2020,213
Mauritania,MRT,4/4/2020,6
Mauritius,MUS,4/4/2020,196
Mexico,MEX,4/4/2020,1688
Moldova,MDA,4/4/2020,752
Monaco,MCO,4/4/2020,66
Mongolia,MNG,4/4/2020,14
Montenegro,MNE,4/4/2020,201
Morocco,MAR,4/4/2020,919
Mozambique,MOZ,4/4/2020,10
Namibia,NAM,4/4/2020,14
Nepal,NPL,4/4/2020,9
Netherlands,NLD,4/4/2020,16727
New Zealand,NZL,4/4/2020,950
Nicaragua,NIC,4/4/2020,5
Niger,NER,4/4/2020,144
Nigeria,NGA,4/4/2020,214
North Macedonia,MKD,4/4/2020,483
Norway,NOR,4/4/2020,5550
Oman,OMN,4/4/2020,277
Pakistan,PAK,4/4/2020,2818
Panama,PAN,4/4/2020,1673
Papua New Guinea,PNG,4/4/2020,1
Paraguay,PRY,4/4/2020,96
Peru,PER,4/4/2020,1746
Philippines,PHL,4/4/2020,3094
Poland,POL,4/4/2020,3627
Portugal,PRT,4/4/2020,10524
Qatar,QAT,4/4/2020,1325
Romania,ROU,4/4/2020,3613
Russia,RUS,4/4/2020,4731
Rwanda,RWA,4/4/2020,102
Saint Kitts and Nevis,KNA,4/4/2020,9
Saint Lucia,LCA,4/4/2020,14
Saint Vincent and the Grenadines,VCT,4/4/2020,7
San Marino,SMR,4/4/2020,259
Sao Tome and Principe,STP,4/4/2020,0
Saudi Arabia,SAU,4/4/2020,2179
Senegal,SEN,4/4/2020,219
Serbia,SRB,4/4/2020,1624
Seychelles,SYC,4/4/2020,10
Sierra Leone,SLE,4/4/2020,4
Singapore,SGP,4/4/2020,1189
Slovakia,SVK,4/4/2020,471
Slovenia,SVN,4/4/2020,977
Somalia,SOM,4/4/2020,7
South Africa,ZAF,4/4/2020,1585
South Sudan,SSD,4/4/2020,0
Spain,ESP,4/4/2020,126168
Sri Lanka,LKA,4/4/2020,166
Sudan,SDN,4/4/2020,10
Suriname,SUR,4/4/2020,10
Sweden,SWE,4/4/2020,6443
Switzerland,CHE,4/4/2020,20505
Syria,SYR,4/4/2020,16
Taiwan*,TWN,4/4/2020,355
Tanzania,TZA,4/4/2020,20
Thailand,THA,4/4/2020,2067
Timor-Leste,TLS,4/4/2020,1
Togo,TGO,4/4/2020,41
Trinidad and Tobago,TTO,4/4/2020,103
Tunisia,TUN,4/4/2020,553
Turkey,TUR,4/4/2020,23934
US,USA,4/4/2020,308853
Uganda,UGA,4/4/2020,48
Ukraine,UKR,4/4/2020,1225
United Arab Emirates,ARE,4/4/2020,1505
United Kingdom,GBR,4/4/2020,42477
Uruguay,URY,4/4/2020,400
Uzbekistan,UZB,4/4/2020,266
Venezuela,VEN,4/4/2020,155
Vietnam,VNM,4/4/2020,240
Western Sahara,ESH,4/4/2020,0
Yemen,YEM,4/4/2020,0
Zambia,ZMB,4/4/2020,39
Zimbabwe,ZWE,4/4/2020,9
Afghanistan,AFG,4/5/2020,349
Albania,ALB,4/5/2020,361
Algeria,DZA,4/5/2020,1320
Andorra,AND,4/5/2020,501
Angola,AGO,4/5/2020,14
Antigua and Barbuda,ATG,4/5/2020,15
Argentina,ARG,4/5/2020,1451
Armenia,ARM,4/5/2020,822
Australia,AUS,4/5/2020,5687
Austria,AUT,4/5/2020,12051
Azerbaijan,AZE,4/5/2020,584
Bahamas,BHS,4/5/2020,28
Bahrain,BHR,4/5/2020,700
Bangladesh,BGD,4/5/2020,88
Barbados,BRB,4/5/2020,56
Belarus,BLR,4/5/2020,562
Belgium,BEL,4/5/2020,19691
Belize,BLZ,4/5/2020,5
Benin,BEN,4/5/2020,22
Bhutan,BTN,4/5/2020,5
Bolivia,BOL,4/5/2020,157
Bosnia and Herzegovina,BIH,4/5/2020,654
Botswana,BWA,4/5/2020,6
Brazil,BRA,4/5/2020,11130
Brunei,BRN,4/5/2020,135
Bulgaria,BGR,4/5/2020,531
Burkina Faso,BFA,4/5/2020,345
Burma,BUM,4/5/2020,21
Burundi,BDI,4/5/2020,3
Cabo Verde,CPV,4/5/2020,7
Cambodia,KHM,4/5/2020,114
Cameroon,CMR,4/5/2020,650
Canada,CAN,4/5/2020,15756
Central African Republic,CAF,4/5/2020,8
Chad,TCD,4/5/2020,9
Chile,CHL,4/5/2020,4471
China,CHN,4/5/2020,82602
Colombia,COL,4/5/2020,1485
Congo (Brazzaville),COG,4/5/2020,45
Congo (Kinshasa),COD,4/5/2020,154
Costa Rica,CRI,4/5/2020,454
Cote d'Ivoire,CIV,4/5/2020,261
Croatia,HRV,4/5/2020,1182
Cuba,CUB,4/5/2020,320
Cyprus,CYP,4/5/2020,446
Czechia,CZE,4/5/2020,4587
Denmark,DNK,4/5/2020,4561
Djibouti,DJI,4/5/2020,59
Dominica,DMA,4/5/2020,14
Dominican Republic,DOM,4/5/2020,1745
Ecuador,ECU,4/5/2020,3646
Egypt,EGY,4/5/2020,1173
El Salvador,SLV,4/5/2020,62
Equatorial Guinea,GNQ,4/5/2020,16
Eritrea,ERI,4/5/2020,29
Estonia,EST,4/5/2020,1097
Eswatini,SWZ,4/5/2020,9
Ethiopia,ETH,4/5/2020,43
Fiji,FJI,4/5/2020,12
Finland,FIN,4/5/2020,1927
France,FRA,4/5/2020,93773
Gabon,GAB,4/5/2020,21
Gambia,GMB,4/5/2020,4
Georgia,GEO,4/5/2020,174
Germany,DEU,4/5/2020,100123
Ghana,GHA,4/5/2020,214
Greece,GRC,4/5/2020,1735
Grenada,GRD,4/5/2020,12
Guatemala,GTM,4/5/2020,61
Guinea,GIN,4/5/2020,121
Guinea-Bissau,GNB,4/5/2020,18
Guyana,GUY,4/5/2020,24
Haiti,HTI,4/5/2020,21
Holy See,VAT,4/5/2020,7
Honduras,HND,4/5/2020,268
Hungary,HUN,4/5/2020,733
Iceland,ISL,4/5/2020,1486
India,IND,4/5/2020,3588
Indonesia,IDN,4/5/2020,2273
Iran,IRN,4/5/2020,58226
Iraq,IRQ,4/5/2020,961
Ireland,IRL,4/5/2020,4994
Israel,ISR,4/5/2020,8430
Italy,ITA,4/5/2020,128948
Jamaica,JAM,4/5/2020,58
Japan,JPN,4/5/2020,3139
Jordan,JOR,4/5/2020,345
Kazakhstan,KAZ,4/5/2020,584
Kenya,KEN,4/5/2020,142
"Korea, South",KOR,4/5/2020,10237
Kosovo,RKS,4/5/2020,145
Kuwait,KWT,4/5/2020,556
Kyrgyzstan,KGZ,4/5/2020,147
Laos,LAO,4/5/2020,11
Latvia,LVA,4/5/2020,533
Lebanon,LBN,4/5/2020,527
Liberia,LBR,4/5/2020,13
Libya,LBY,4/5/2020,18
Liechtenstein,LIE,4/5/2020,77
Lithuania,LTU,4/5/2020,811
Luxembourg,LUX,4/5/2020,2804
Madagascar,MDG,4/5/2020,72
Malawi,MWI,4/5/2020,4
Malaysia,MYS,4/5/2020,3662
Maldives,MDV,4/5/2020,19
Mali,MLI,4/5/2020,45
Malta,MLT,4/5/2020,227
Mauritania,MRT,4/5/2020,6
Mauritius,MUS,4/5/2020,227
Mexico,MEX,4/5/2020,1890
Moldova,MDA,4/5/2020,864
Monaco,MCO,4/5/2020,73
Mongolia,MNG,4/5/2020,14
Montenegro,MNE,4/5/2020,214
Morocco,MAR,4/5/2020,1021
Mozambique,MOZ,4/5/2020,10
Namibia,NAM,4/5/2020,16
Nepal,NPL,4/5/2020,9
Netherlands,NLD,4/5/2020,17953
New Zealand,NZL,4/5/2020,1039
Nicaragua,NIC,4/5/2020,6
Niger,NER,4/5/2020,184
Nigeria,NGA,4/5/2020,232
North Macedonia,MKD,4/5/2020,555
Norway,NOR,4/5/2020,5687
Oman,OMN,4/5/2020,298
Pakistan,PAK,4/5/2020,3157
Panama,PAN,4/5/2020,1801
Papua New Guinea,PNG,4/5/2020,1
Paraguay,PRY,4/5/2020,104
Peru,PER,4/5/2020,2281
Philippines,PHL,4/5/2020,3246
Poland,POL,4/5/2020,4102
Portugal,PRT,4/5/2020,11278
Qatar,QAT,4/5/2020,1604
Romania,ROU,4/5/2020,3864
Russia,RUS,4/5/2020,5389
Rwanda,RWA,4/5/2020,104
Saint Kitts and Nevis,KNA,4/5/2020,10
Saint Lucia,LCA,4/5/2020,14
Saint Vincent and the Grenadines,VCT,4/5/2020,7
San Marino,SMR,4/5/2020,266
Sao Tome and Principe,STP,4/5/2020,0
Saudi Arabia,SAU,4/5/2020,2402
Senegal,SEN,4/5/2020,222
Serbia,SRB,4/5/2020,1908
Seychelles,SYC,4/5/2020,10
Sierra Leone,SLE,4/5/2020,6
Singapore,SGP,4/5/2020,1309
Slovakia,SVK,4/5/2020,485
Slovenia,SVN,4/5/2020,997
Somalia,SOM,4/5/2020,7
South Africa,ZAF,4/5/2020,1655
South Sudan,SSD,4/5/2020,1
Spain,ESP,4/5/2020,131646
Sri Lanka,LKA,4/5/2020,176
Sudan,SDN,4/5/2020,12
Suriname,SUR,4/5/2020,10
Sweden,SWE,4/5/2020,6830
Switzerland,CHE,4/5/2020,21100
Syria,SYR,4/5/2020,19
Taiwan*,TWN,4/5/2020,363
Tanzania,TZA,4/5/2020,22
Thailand,THA,4/5/2020,2169
Timor-Leste,TLS,4/5/2020,1
Togo,TGO,4/5/2020,44
